순번,산출일자,펀드,,펀드유형,기준가격,,과표기준가격,,비거주자 과표기준가격,,해외비과세과표기준가격,,결산전 기준가격,,,설정규모,,,자산구성비중(%),,,수정기준가격,예금,운용팀,매니저,설정일,결산일,수탁회사,사무관리
,,코드,명칭,,증감,기준가격,증감,기준가격,증감,기준가격,증감,기준가격,기준가격,과표기준가격,해외비과세과표기준가격,좌수,원본,순자산,주식비율,채권비율,현금성비율
"260","2023-12-27","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","3.86","1,113.32","3.54","1,111.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,113,315,724,827","4.00","19.68","0.16","1,113.315724827","1,573,837,309","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"261","2023-12-28","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","1.43","1,135.22","-0.41","1,131.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,135,222,089,517","0.00","57.33","0.26","1,135.222089517","2,730,636,543","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"262","2023-12-28","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","1.22","1,139.95","-0.59","1,136.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,139,945,885,642","0.00","53.20","0.13","1,139.9458856420001","1,347,809,855","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"263","2023-12-28","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.82","1,143.63","-0.86","1,140.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,143,627,010,867","0.00","46.84","0.01","1,143.627010867","85,700,181","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"264","2023-12-28","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.44","1,146.96","-1.10","1,143.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,146,959,623,227","0.00","40.81","0.17","1,146.959623227","1,818,610,212","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"265","2023-12-28","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.07","1,150.22","-1.33","1,147.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,150,224,522,476","0.00","35.46","0.02","1,150.224522476","218,827,596","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"266","2023-12-28","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","-0.24","1,152.96","-1.52","1,150.54","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,152,963,422,328","0.00","30.83","0.05","1,152.963422328","539,263,070","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"267","2023-12-28","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","-0.47","1,155.09","-1.66","1,152.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,155,085,870,086","0.00","27.30","0.03","1,155.0858700859999","323,961,666","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"268","2023-12-28","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","2.21","1,126.34","0.12","1,121.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,126,335,724,509","0.00","70.29","0.15","1,126.3357245089999","1,529,422,617","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"269","2023-12-28","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","3.84","1,083.83","0.14","1,079.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,083,831,107,050","1.05","68.51","0.26","1,083.83110705","2,624,265,723","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"270","2023-12-28","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.17","1,113.49","-1.61","1,109.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,113,487,963,734","4.07","19.80","0.16","1,113.487963734","1,573,837,309","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"271","2023-12-29","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.39","1,135.61","2.98","1,134.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,135,614,341,648","0.00","57.33","0.26","1,135.6143416480002","2,730,636,543","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"272","2023-12-29","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.42","1,140.37","2.96","1,139.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,140,371,426,405","0.00","53.20","0.13","1,140.3714264050002","1,347,809,855","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"273","2023-12-29","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.47","1,144.10","2.84","1,143.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,144,103,032,214","0.00","46.84","0.01","1,144.1030322140002","85,700,181","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"274","2023-12-29","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.52","1,147.48","2.70","1,146.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,147,481,743,387","0.00","40.81","0.17","1,147.481743387","1,818,610,212","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"275","2023-12-29","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.57","1,150.79","2.55","1,150.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,150,790,072,261","0.00","35.46","0.02","1,150.790072261","218,827,596","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"276","2023-12-29","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.61","1,153.57","2.42","1,152.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,153,565,558,770","0.00","30.83","0.05","1,153.56555877","539,263,070","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"277","2023-12-29","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.63","1,155.72","2.31","1,155.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,155,716,284,796","0.00","27.30","0.03","1,155.716284796","323,961,666","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"278","2023-12-29","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.29","1,126.63","3.20","1,125.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,126,627,392,833","0.00","70.29","0.15","1,126.6273928330002","1,529,422,617","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"279","2023-12-29","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","-0.59","1,083.24","4.38","1,084.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,083,242,186,876","1.28","61.59","0.26","1,083.242186876","2,624,265,723","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"280","2023-12-29","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","-0.55","1,112.94","1.18","1,110.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,112,935,109,013","5.26","15.82","0.16","1,112.935109013","1,573,837,309","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"281","2023-12-30","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.00","1,135.61","0.00","1,134.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,135,614,565,336","0.00","57.33","0.26","1,135.6145653360002","2,730,636,543","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"282","2023-12-30","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.00","1,140.37","0.00","1,139.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,140,371,536,815","0.00","53.20","0.13","1,140.3715368150001","1,347,809,855","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"283","2023-12-30","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.00","1,144.10","0.00","1,143.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,144,103,039,234","0.00","46.84","0.01","1,144.103039234","85,700,181","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"284","2023-12-30","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.00","1,147.48","0.00","1,146.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,147,481,892,364","0.00","40.81","0.17","1,147.481892364","1,818,610,212","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"285","2023-12-30","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.00","1,150.79","0.00","1,150.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,150,790,090,187","0.00","35.46","0.02","1,150.790090187","218,827,596","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"286","2023-12-30","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.00","1,153.57","0.00","1,152.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,153,565,602,945","0.00","30.83","0.05","1,153.565602945","539,263,070","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"287","2023-12-30","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.00","1,155.72","0.00","1,155.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,155,716,311,334","0.00","27.30","0.03","1,155.716311334","323,961,666","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"288","2023-12-30","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.00","1,126.63","0.00","1,125.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,126,627,518,120","0.00","70.29","0.15","1,126.62751812","1,529,422,617","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"289","2023-12-30","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.00","1,083.24","0.00","1,084.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,083,242,401,850","1.28","61.59","0.26","1,083.24240185","2,624,265,723","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"290","2023-12-30","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.00","1,112.94","0.00","1,110.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,112,935,237,938","5.26","15.82","0.16","1,112.935237938","1,573,837,309","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"291","2023-12-31","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.00","1,135.61","0.00","1,134.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,135,614,789,024","0.00","57.33","0.26","1,135.6147890240002","2,730,636,543","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"292","2023-12-31","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.00","1,140.37","0.00","1,139.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,140,371,647,225","0.00","53.20","0.13","1,140.371647225","1,347,809,855","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"293","2023-12-31","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.00","1,144.10","0.00","1,143.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,144,103,046,254","0.00","46.84","0.01","1,144.1030462540002","85,700,181","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"294","2023-12-31","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.00","1,147.48","0.00","1,146.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,147,482,041,340","0.00","40.81","0.17","1,147.48204134","1,818,610,212","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"295","2023-12-31","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.00","1,150.79","0.00","1,150.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,150,790,108,112","0.00","35.46","0.02","1,150.7901081119999","218,827,596","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"296","2023-12-31","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.00","1,153.57","0.00","1,152.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,153,565,647,121","0.00","30.83","0.05","1,153.565647121","539,263,070","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"297","2023-12-31","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.00","1,155.72","0.00","1,155.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,155,716,337,872","0.00","27.30","0.03","1,155.716337872","323,961,666","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"298","2023-12-31","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.00","1,126.63","0.00","1,125.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,126,627,643,407","0.00","70.29","0.15","1,126.627643407","1,529,422,617","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"299","2023-12-31","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.00","1,083.24","0.00","1,084.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,083,242,616,824","1.28","61.59","0.26","1,083.242616824","2,624,265,723","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"300","2023-12-31","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.00","1,112.94","0.00","1,110.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,112,935,366,863","5.26","15.82","0.16","1,112.9353668630001","1,573,837,309","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"301","2024-01-01","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.01","1,135.62","0.00","1,134.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,135,615,012,711","0.00","57.33","0.26","1,135.6150127110002","2,730,636,543","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"302","2024-01-01","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.00","1,140.37","0.00","1,139.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,140,371,757,634","0.00","53.20","0.13","1,140.371757634","1,347,809,855","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"303","2024-01-01","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.00","1,144.10","0.00","1,143.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,144,103,053,274","0.00","46.84","0.01","1,144.103053274","85,700,181","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"304","2024-01-01","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.00","1,147.48","0.00","1,146.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,147,482,190,316","0.00","40.81","0.17","1,147.482190316","1,818,610,212","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"305","2024-01-01","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.00","1,150.79","0.00","1,150.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,150,790,126,037","0.00","35.46","0.02","1,150.790126037","218,827,596","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"306","2024-01-01","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.00","1,153.57","0.00","1,152.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,153,565,691,296","0.00","30.83","0.05","1,153.5656912959998","539,263,070","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"307","2024-01-01","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.00","1,155.72","0.00","1,155.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,155,716,364,410","0.00","27.30","0.03","1,155.71636441","323,961,666","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"308","2024-01-01","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.00","1,126.63","0.00","1,125.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,126,627,768,693","0.00","70.29","0.15","1,126.627768693","1,529,422,617","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"309","2024-01-01","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.00","1,083.24","0.00","1,084.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,083,242,831,798","1.28","61.59","0.26","1,083.242831798","2,624,265,723","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
