순번,산출일자,펀드,,펀드유형,기준가격,,과표기준가격,,비거주자 과표기준가격,,해외비과세과표기준가격,,결산전 기준가격,,,설정규모,,,자산구성비중(%),,,수정기준가격,예금,운용팀,매니저,설정일,결산일,수탁회사,사무관리
,,코드,명칭,,증감,기준가격,증감,기준가격,증감,기준가격,증감,기준가격,기준가격,과표기준가격,해외비과세과표기준가격,좌수,원본,순자산,주식비율,채권비율,현금성비율,,,,,,,,
3434,2023-09-12,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,2.77,"1,085.03",-0.06,"1,085.74",0,0,0,0,0,0,0,"5,054,427,716","5,054,427,716","5,484,202,752",0,64.32,2.07,"1,085.03","108,065,545",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3435,2023-09-13,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,-2.67,"1,090.31",-2.8,"1,090.13",0,0,0,0,0,0,0,"5,445,333,819","5,445,333,819","5,937,103,096",0,0,0.22,"1,090.31","12,242,083",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3436,2023-09-13,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,-0.31,"1,053.80",-0.67,"1,053.35",0,0,0,0,0,0,0,"5,674,833,684","5,674,833,684","5,980,155,483",0,0,0.2,"1,053.80","11,482,378",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3437,2023-09-13,07J48,한국투자MySuper수익추구증권모투자신탁(혼합-재간접형),재간접,-4.06,"1,110.26",-4.06,"1,110.26",0,0,0,0,0,0,0,"4,974,897,446","4,974,897,446","5,523,412,141",0,0,1.17,"1,110.26","62,566,601",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3438,2023-09-13,07J49,한국투자MySuper인컴추구증권모투자신탁(채권혼합-재간접형),재간접,0.64,"1,038.18",0.19,"1,037.62",0,0,0,0,0,0,0,"6,135,838,068","6,135,838,068","6,370,074,888",0,79.63,1.39,"1,038.18","92,269,096",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3439,2023-09-13,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,-2.13,"1,094.71",-2.51,"1,095.22",0,0,0,0,0,0,0,"15,907,442,414","15,907,442,414","17,414,018,424",0,53.67,1.49,"1,094.71","249,689,844",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3440,2023-09-13,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-2.4,"1,099.86",-2.82,"1,099.98",0,0,0,0,0,0,0,"4,389,375,884","4,389,375,884","4,827,715,958",0,47.82,2.16,"1,099.86","98,695,955",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3441,2023-09-13,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-2.66,"1,102.95",-3.05,"1,103.01",0,0,0,0,0,0,0,"4,033,018,199","4,033,018,199","4,448,217,023",0,41.68,1.94,"1,102.95","82,120,662",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3442,2023-09-13,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-2.95,"1,105.49",-3.32,"1,105.61",0,0,0,0,0,0,0,"4,071,989,268","4,071,989,268","4,501,526,546",0,36.85,1.77,"1,105.49","75,031,739",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3443,2023-09-13,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-3.16,"1,108.16",-3.54,"1,108.16",0,0,0,0,0,0,0,"5,902,347,623","5,902,347,623","6,540,736,639",0,31.52,2.21,"1,108.16","137,707,816",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3444,2023-09-13,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-3.3,"1,111.13",-3.7,"1,111.10",0,0,0,0,0,0,0,"4,378,482,654","4,378,482,654","4,865,046,542",0,28.18,1.59,"1,111.13","72,356,873",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3445,2023-09-13,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-3.32,"1,111.09",-3.73,"1,110.86",0,0,0,0,0,0,0,"7,272,038,203","7,272,038,203","8,079,875,339",0,23.3,4.55,"1,111.09","370,962,127",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3446,2023-09-13,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,-1.83,"1,083.20",-2,"1,083.74",0,0,0,0,0,0,0,"5,061,244,860","5,061,244,860","5,482,336,498",0,63.99,2.09,"1,083.20","109,903,797",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3447,2023-09-14,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,-2.2,"1,088.11",-2.41,"1,087.72",0,0,0,0,0,0,0,"5,497,113,904","5,497,113,904","5,981,468,856",0,0,0.22,"1,088.11","12,382,363",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3448,2023-09-14,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,-0.08,"1,053.72",-0.67,"1,052.68",0,0,0,0,0,0,0,"6,043,569,111","6,043,569,111","6,368,217,337",0,0,0.2,"1,053.72","12,260,058",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3449,2023-09-14,07J48,한국투자MySuper수익추구증권모투자신탁(혼합-재간접형),재간접,-3.46,"1,106.80",-3.46,"1,106.80",0,0,0,0,0,0,0,"5,080,243,534","5,080,243,534","5,622,832,116",0,0,3.34,"1,106.80","189,072,939",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3450,2023-09-14,07J49,한국투자MySuper인컴추구증권모투자신탁(채권혼합-재간접형),재간접,0.76,"1,038.94",0.04,"1,037.66",0,0,0,0,0,0,0,"6,450,932,201","6,450,932,201","6,702,135,711",0,78.29,2.42,"1,038.94","167,062,413",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3451,2023-09-14,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,0.28,"1,094.99",-0.26,"1,094.96",0,0,0,0,0,0,0,"15,758,790,517","15,758,790,517","17,255,667,617",0,52.72,2.47,"1,094.99","420,554,845",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3452,2023-09-14,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-0.1,"1,099.76",-0.6,"1,099.38",0,0,0,0,0,0,0,"4,395,673,952","4,395,673,952","4,834,164,634",0,48.04,2,"1,099.76","91,001,947",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3453,2023-09-14,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-0.47,"1,102.48",-0.93,"1,102.08",0,0,0,0,0,0,0,"4,130,728,884","4,130,728,884","4,554,040,041",0,40.34,4.21,"1,102.48","188,610,222",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3454,2023-09-14,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-0.67,"1,104.82",-1.11,"1,104.50",0,0,0,0,0,0,0,"4,098,636,364","4,098,636,364","4,528,235,159",0,36.51,2.42,"1,104.82","104,489,727",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3455,2023-09-14,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-0.89,"1,107.27",-1.27,"1,106.89",0,0,0,0,0,0,0,"5,903,019,368","5,903,019,368","6,536,254,266",0,31.85,1.83,"1,107.27","112,997,018",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3456,2023-09-14,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-1.14,"1,109.99",-1.46,"1,109.64",0,0,0,0,0,0,0,"4,397,689,635","4,397,689,635","4,881,376,808",0,28.05,2,"1,109.99","91,581,026",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3457,2023-09-14,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-1.32,"1,109.77",-1.59,"1,109.27",0,0,0,0,0,0,0,"7,373,777,437","7,373,777,437","8,183,192,355",0,23.9,3.87,"1,109.77","311,030,573",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3458,2023-09-14,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,0.76,"1,083.96",0.12,"1,083.86",0,0,0,0,0,0,0,"5,096,020,112","5,096,020,112","5,523,864,800",0,63.55,2.76,"1,083.96","147,572,323",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3459,2023-09-15,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,7.28,"1,095.39",7.66,"1,095.38",0,0,0,0,0,0,0,"5,521,723,601","5,521,723,601","6,048,432,664",0,0,0.22,"1,095.39","12,440,905",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3460,2023-09-15,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,2.89,"1,056.61",3.94,"1,056.62",0,0,0,0,0,0,0,"6,073,478,106","6,073,478,106","6,417,272,880",0,0,0.2,"1,056.61","12,328,623",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3461,2023-09-15,07J48,한국투자MySuper수익추구증권모투자신탁(혼합-재간접형),재간접,9.89,"1,116.69",9.89,"1,116.69",0,0,0,0,0,0,0,"5,102,821,654","5,102,821,654","5,698,244,556",0,0,0.81,"1,116.69","43,326,805",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3462,2023-09-15,07J49,한국투자MySuper인컴추구증권모투자신탁(채권혼합-재간접형),재간접,1.13,"1,040.07",2.44,"1,040.10",0,0,0,0,0,0,0,"6,482,860,397","6,482,860,397","6,742,607,814",0,80.85,0.39,"1,040.07","26,010,032",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3463,2023-09-15,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,3.97,"1,098.96",5.1,"1,100.06",0,0,0,0,0,0,0,"15,761,310,586","15,761,310,586","17,321,035,331",0,52.9,2.96,"1,098.96","500,278,386",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3464,2023-09-15,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,4.57,"1,104.33",5.6,"1,104.98",0,0,0,0,0,0,0,"4,397,106,663","4,397,106,663","4,855,875,050",0,48.14,1.7,"1,104.33","77,187,004",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3465,2023-09-15,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,5,"1,107.48",5.94,"1,108.02",0,0,0,0,0,0,0,"4,197,593,927","4,197,593,927","4,648,771,358",0,40.93,4.1,"1,107.48","184,061,181",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3466,2023-09-15,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,5.5,"1,110.32",6.37,"1,110.87",0,0,0,0,0,0,0,"4,140,797,467","4,140,797,467","4,597,596,395",0,36.4,2.89,"1,110.32","126,167,238",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3467,2023-09-15,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,6.02,"1,113.29",6.83,"1,113.72",0,0,0,0,0,0,0,"5,904,611,997","5,904,611,997","6,573,566,647",0,31.84,1.75,"1,113.29","108,255,161",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3468,2023-09-15,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,6.38,"1,116.37",7.13,"1,116.77",0,0,0,0,0,0,0,"4,399,461,439","4,399,461,439","4,911,434,844",0,28.22,1.74,"1,116.37","79,098,804",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3469,2023-09-15,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,6.61,"1,116.38",7.31,"1,116.58",0,0,0,0,0,0,0,"7,373,636,609","7,373,636,609","8,231,761,521",0,24.16,2.35,"1,116.38","187,388,234",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3470,2023-09-15,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,3.04,"1,087.00",4.26,"1,088.12",0,0,0,0,0,0,0,"5,124,254,648","5,124,254,648","5,570,040,497",0,63.57,2.88,"1,087.00","154,752,706",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3471,2023-09-16,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,0,"1,095.39",0.01,"1,095.39",0,0,0,0,0,0,0,"5,521,723,601","5,521,723,601","6,048,435,967",0,0,0.22,"1,095.39","12,440,905",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3472,2023-09-16,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,0,"1,056.61",0,"1,056.62",0,0,0,0,0,0,0,"6,073,478,106","6,073,478,106","6,417,275,852",0,0,0.2,"1,056.61","12,328,623",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3473,2023-09-16,07J48,한국투자MySuper수익추구증권모투자신탁(혼합-재간접형),재간접,0,"1,116.69",0,"1,116.69",0,0,0,0,0,0,0,"5,102,821,654","5,102,821,654","5,698,246,943",0,0,0.81,"1,116.69","43,326,805",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3474,2023-09-16,07J49,한국투자MySuper인컴추구증권모투자신탁(채권혼합-재간접형),재간접,0,"1,040.07",0,"1,040.10",0,0,0,0,0,0,0,"6,482,860,397","6,482,860,397","6,742,609,673",0,80.85,0.39,"1,040.07","26,010,032",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3475,2023-09-16,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,0,"1,098.96",0,"1,100.06",0,0,0,0,0,0,0,"15,761,310,586","15,761,310,586","17,321,074,656",0,52.9,2.96,"1,098.96","500,278,386",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3476,2023-09-16,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,0.01,"1,104.34",0,"1,104.98",0,0,0,0,0,0,0,"4,397,106,663","4,397,106,663","4,855,880,843",0,48.14,1.7,"1,104.34","77,187,004",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3477,2023-09-16,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,0.01,"1,107.49",0,"1,108.02",0,0,0,0,0,0,0,"4,197,593,927","4,197,593,927","4,648,785,875",0,40.93,4.1,"1,107.49","184,061,181",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3478,2023-09-16,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,0,"1,110.32",0,"1,110.87",0,0,0,0,0,0,0,"4,140,797,467","4,140,797,467","4,597,606,130",0,36.4,2.89,"1,110.32","126,167,238",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3479,2023-09-16,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,0,"1,113.29",0,"1,113.72",0,0,0,0,0,0,0,"5,904,611,997","5,904,611,997","6,573,574,594",0,31.84,1.75,"1,113.29","108,255,161",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3480,2023-09-16,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,0,"1,116.37",0,"1,116.77",0,0,0,0,0,0,0,"4,399,461,439","4,399,461,439","4,911,440,597",0,28.22,1.74,"1,116.37","79,098,804",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3481,2023-09-16,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,0,"1,116.38",0,"1,116.58",0,0,0,0,0,0,0,"7,373,636,609","7,373,636,609","8,231,775,607",0,24.16,2.35,"1,116.38","187,388,234",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3482,2023-09-16,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,0,"1,087.00",0,"1,088.12",0,0,0,0,0,0,0,"5,124,254,648","5,124,254,648","5,570,052,754",0,63.57,2.88,"1,087.00","154,752,706",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3483,2023-09-17,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,0,"1,095.39",0,"1,095.39",0,0,0,0,0,0,0,"5,521,723,601","5,521,723,601","6,048,439,273",0,0,0.22,"1,095.39","12,440,905",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3484,2023-09-17,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,0,"1,056.61",0,"1,056.62",0,0,0,0,0,0,0,"6,073,478,106","6,073,478,106","6,417,278,823",0,0,0.2,"1,056.61","12,328,623",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3485,2023-09-17,07J48,한국투자MySuper수익추구증권모투자신탁(혼합-재간접형),재간접,0,"1,116.69",0,"1,116.69",0,0,0,0,0,0,0,"5,102,821,654","5,102,821,654","5,698,249,331",0,0,0.81,"1,116.69","43,326,805",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3486,2023-09-17,07J49,한국투자MySuper인컴추구증권모투자신탁(채권혼합-재간접형),재간접,0,"1,040.07",0,"1,040.10",0,0,0,0,0,0,0,"6,482,860,397","6,482,860,397","6,742,611,533",0,80.85,0.39,"1,040.07","26,010,032",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3487,2023-09-17,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,0,"1,098.96",0,"1,100.06",0,0,0,0,0,0,0,"15,761,310,586","15,761,310,586","17,321,113,982",0,52.9,2.96,"1,098.96","500,278,386",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3488,2023-09-17,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,0,"1,104.34",0,"1,104.98",0,0,0,0,0,0,0,"4,397,106,663","4,397,106,663","4,855,886,636",0,48.14,1.7,"1,104.34","77,187,004",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3489,2023-09-17,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,0,"1,107.49",0.01,"1,108.03",0,0,0,0,0,0,0,"4,197,593,927","4,197,593,927","4,648,800,393",0,40.93,4.1,"1,107.49","184,061,181",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3490,2023-09-17,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,0,"1,110.32",0.01,"1,110.88",0,0,0,0,0,0,0,"4,140,797,467","4,140,797,467","4,597,615,864",0,36.4,2.89,"1,110.32","126,167,238",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3491,2023-09-17,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,0.01,"1,113.30",0,"1,113.72",0,0,0,0,0,0,0,"5,904,611,997","5,904,611,997","6,573,582,540",0,31.84,1.75,"1,113.30","108,255,161",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3492,2023-09-17,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,0,"1,116.37",0,"1,116.77",0,0,0,0,0,0,0,"4,399,461,439","4,399,461,439","4,911,446,351",0,28.22,1.74,"1,116.37","79,098,804",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3493,2023-09-17,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,0,"1,116.38",0,"1,116.58",0,0,0,0,0,0,0,"7,373,636,609","7,373,636,609","8,231,789,692",0,24.16,2.36,"1,116.38","187,388,234",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3494,2023-09-17,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,0,"1,087.00",0,"1,088.12",0,0,0,0,0,0,0,"5,124,254,648","5,124,254,648","5,570,065,010",0,63.57,2.88,"1,087.00","154,752,706",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3495,2023-09-18,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,-9.05,"1,086.34",-8.61,"1,086.78",0,0,0,0,0,0,0,"5,535,297,919","5,535,297,919","6,013,214,222",0,0,0.22,"1,086.34","12,486,302",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3496,2023-09-18,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,-4.66,"1,051.95",-3.46,"1,053.16",0,0,0,0,0,0,0,"6,130,121,935","6,130,121,935","6,448,571,289",0,0,0.2,"1,051.95","12,483,188",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3497,2023-09-18,07J48,한국투자MySuper수익추구증권모투자신탁(혼합-재간접형),재간접,-11.66,"1,105.03",-11.66,"1,105.03",0,0,0,0,0,0,0,"5,122,792,550","5,122,792,550","5,660,838,575",0,0,1.33,"1,105.03","72,882,477",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3498,2023-09-18,07J49,한국투자MySuper인컴추구증권모투자신탁(채권혼합-재간접형),재간접,-2.9,"1,037.17",-1.4,"1,038.70",0,0,0,0,0,0,0,"6,533,027,699","6,533,027,699","6,775,847,036",0,78.5,1.33,"1,037.17","91,304,560",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3499,2023-09-18,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,-8,"1,090.96",-6.76,"1,093.30",0,0,0,0,0,0,0,"15,727,934,419","15,727,934,419","17,158,604,962",0,52.79,3.51,"1,090.96","593,028,751",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3500,2023-09-18,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-8.69,"1,095.65",-7.62,"1,097.36",0,0,0,0,0,0,0,"4,406,161,872","4,406,161,872","4,827,611,087",0,48.08,1.91,"1,095.65","87,187,004",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3501,2023-09-18,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-9.32,"1,098.17",-8.36,"1,099.67",0,0,0,0,0,0,0,"4,212,945,608","4,212,945,608","4,626,536,127",0,41.92,2.74,"1,098.17","120,475,572",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3502,2023-09-18,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-9.91,"1,100.41",-9.05,"1,101.83",0,0,0,0,0,0,0,"4,143,358,397","4,143,358,397","4,559,378,075",0,37.01,2.02,"1,100.41","86,824,926",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3503,2023-09-18,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-10.47,"1,102.83",-9.68,"1,104.04",0,0,0,0,0,0,0,"5,904,980,271","5,904,980,271","6,512,173,539",0,31.82,1.76,"1,102.83","108,665,160",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3504,2023-09-18,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-10.91,"1,105.46",-10.2,"1,106.57",0,0,0,0,0,0,0,"4,401,749,595","4,401,749,595","4,865,940,102",0,28.23,1.81,"1,105.46","82,379,359",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3505,2023-09-18,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-11.1,"1,105.28",-10.44,"1,106.14",0,0,0,0,0,0,0,"7,520,297,510","7,520,297,510","8,312,008,590",0,23.73,4.06,"1,105.28","335,328,767",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3506,2023-09-18,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,-6.87,"1,080.13",-5.43,"1,082.69",0,0,0,0,0,0,0,"5,124,254,648","5,124,254,648","5,534,842,934",0,64.1,2.17,"1,080.13","115,422,184",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3507,2023-09-19,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,1.72,"1,088.06",0.98,"1,087.76",0,0,0,0,0,0,0,"5,586,532,183","5,586,532,183","6,078,459,199",0,0,0.22,"1,088.06","12,603,206",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3508,2023-09-19,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,1.48,"1,053.43",-0.49,"1,052.67",0,0,0,0,0,0,0,"6,179,497,953","6,179,497,953","6,509,639,348",0,0,0.2,"1,053.43","12,596,964",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3509,2023-09-19,07J48,한국투자MySuper수익추구증권모투자신탁(혼합-재간접형),재간접,1.86,"1,106.89",1.86,"1,106.89",0,0,0,0,0,0,0,"5,167,360,311","5,167,360,311","5,719,691,988",0,0,2.13,"1,106.89","119,814,268",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3510,2023-09-19,07J49,한국투자MySuper인컴추구증권모투자신탁(채권혼합-재간접형),재간접,1.38,"1,038.55",-1.08,"1,037.62",0,0,0,0,0,0,0,"6,589,077,447","6,589,077,447","6,843,087,588",0,76.68,2.06,"1,038.55","144,904,010",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3511,2023-09-19,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,2.35,"1,093.31",0.22,"1,093.52",0,0,0,0,0,0,0,"15,732,585,148","15,732,585,148","17,200,527,779",0,52.8,3.54,"1,093.31","599,915,297",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3512,2023-09-19,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,2.54,"1,098.19",0.57,"1,097.93",0,0,0,0,0,0,0,"4,407,069,097","4,407,069,097","4,839,790,154",0,47.97,1.93,"1,098.19","88,181,005",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3513,2023-09-19,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,2.66,"1,100.83",0.85,"1,100.52",0,0,0,0,0,0,0,"4,213,187,991","4,213,187,991","4,637,997,798",0,42.17,2.06,"1,100.83","90,036,550",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
3514,2023-09-19,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,2.76,"1,103.17",1.11,"1,102.94",0,0,0,0,0,0,0,"4,143,020,945","4,143,020,945","4,570,476,720",0,37.16,1.7,"1,103.17","72,877,040",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
