순번,산출일자,펀드,,펀드유형,기준가격,,과표기준가격,,비거주자 과표기준가격,,해외비과세과표기준가격,,결산전 기준가격,,,설정규모,,,자산구성비중(%),,,수정기준가격,예금,운용팀,매니저,설정일,결산일,수탁회사,사무관리
,,코드,명칭,,증감,기준가격,증감,기준가격,증감,기준가격,증감,기준가격,기준가격,과표기준가격,해외비과세과표기준가격,좌수,원본,순자산,주식비율,채권비율,현금성비율,,,,,,,,
3135,2023-08-14,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,-0.03,"1,095.46",0.33,"1,095.68",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,095,457,335,195",0,31.9,0,"1,095.46","4,412,999",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3136,2023-08-14,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,0.14,"1,098.30",0.45,"1,098.49",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,098,298,419,227",0,27.76,0,"1,098.30","10,726,724",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3137,2023-08-14,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,0.26,"1,100.49",0.54,"1,100.66",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,100,492,015,830",0,24.66,0,"1,100.49","2,366,940",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3138,2023-08-14,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,-1.15,"1,072.10",-0.41,"1,072.72",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,072,098,094,719",0,66.15,0.06,"1,072.10","570,699,942",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3139,2023-08-14,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,-0.43,"1,040.94",0.08,"1,041.13",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,040,941,652,280",0,62.27,0.01,"1,040.94","91,980,880",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3140,2023-08-14,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,0.35,"1,078.95",0.54,"1,079.06",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,078,945,808,682",0,23.63,0.01,"1,078.95","117,457,988",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3141,2023-08-15,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,0,"1,080.70",0,"1,081.14",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,080,703,154,086",0,55.59,0,"1,080.70","8,750,083",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3142,2023-08-15,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,0,"1,085.06",0,"1,085.43",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,085,062,430,154",0,48.47,0,"1,085.06","5,034,856",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3143,2023-08-15,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,0,"1,088.73",0,"1,089.04",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,088,734,206,927",0,42.41,0,"1,088.73","9,728,556",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3144,2023-08-15,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,0,"1,092.12",0,"1,092.38",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,092,120,385,520",0,36.97,0,"1,092.12","6,209,782",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3145,2023-08-15,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,0,"1,095.46",0,"1,095.68",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,095,457,335,556",0,31.9,0,"1,095.46","4,412,999",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3146,2023-08-15,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,0,"1,098.30",0,"1,098.49",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,098,298,420,106",0,27.76,0,"1,098.30","10,726,724",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3147,2023-08-15,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,0,"1,100.49",0,"1,100.66",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,100,492,016,024",0,24.66,0,"1,100.49","2,366,940",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3148,2023-08-15,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,0,"1,072.10",0,"1,072.72",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,072,098,141,470",0,66.15,0.06,"1,072.10","570,699,942",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3149,2023-08-15,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,0,"1,040.94",0,"1,041.13",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,040,941,659,815",0,62.27,0.01,"1,040.94","91,980,880",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3150,2023-08-15,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,0,"1,078.95",0,"1,079.06",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,078,945,818,304",0,23.63,0.01,"1,078.95","117,457,988",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3151,2023-08-16,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,-0.24,"1,080.46",-2.59,"1,078.55",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,080,464,260,834",0,55.65,0,"1,080.46","8,750,083",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3152,2023-08-16,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,-0.43,"1,084.63",-2.61,"1,082.82",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,084,630,756,933",0,48.52,0,"1,084.63","5,034,856",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3153,2023-08-16,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,-0.59,"1,088.14",-2.6,"1,086.44",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,088,138,256,625",0,42.46,0,"1,088.14","9,728,556",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3154,2023-08-16,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,-0.75,"1,091.37",-2.59,"1,089.79",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,091,374,319,607",0,37.01,0,"1,091.37","6,209,782",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3155,2023-08-16,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,-0.89,"1,094.57",-2.56,"1,093.12",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,094,567,447,869",0,31.93,0,"1,094.57","4,412,999",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3156,2023-08-16,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,-1.01,"1,097.29",-2.54,"1,095.95",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,097,291,219,855",0,27.79,0,"1,097.29","10,726,724",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3157,2023-08-16,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,-1.09,"1,099.40",-2.52,"1,098.14",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,099,396,575,472",0,24.68,0,"1,099.40","2,366,940",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3158,2023-08-16,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,0.05,"1,072.15",-2.51,"1,070.21",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,072,145,009,859",0,66.22,0.06,"1,072.15","570,699,942",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3159,2023-08-16,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,-2.06,"1,038.88",-3.61,"1,037.52",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,038,881,228,836",0,62.32,0.01,"1,038.88","91,980,880",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3160,2023-08-16,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,-4.2,"1,074.75",-4.79,"1,074.27",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,074,751,660,591",0,23.65,0.01,"1,074.75","117,457,988",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3161,2023-08-17,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,-4.57,"1,075.89",-0.83,"1,077.72",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,075,892,836,596",0,55.37,0,"1,075.89","8,750,083",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3162,2023-08-17,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,-4.67,"1,079.96",-1.13,"1,081.69",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,079,961,737,418",0,48.27,0,"1,079.96","5,034,856",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3163,2023-08-17,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,-4.73,"1,083.41",-1.4,"1,085.04",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,083,405,046,713",0,42.22,0,"1,083.41","9,728,556",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3164,2023-08-17,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,-4.76,"1,086.61",-1.65,"1,088.14",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,086,607,306,074",0,36.79,0,"1,086.61","6,209,782",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3165,2023-08-17,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,-4.77,"1,089.80",-1.91,"1,091.21",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,089,796,991,536",0,31.72,0,"1,089.80","4,412,999",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3166,2023-08-17,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,-4.76,"1,092.53",-2.11,"1,093.84",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,092,526,587,432",0,27.59,0,"1,092.53","10,726,724",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3167,2023-08-17,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,-4.77,"1,094.63",-2.27,"1,095.87",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,094,632,738,772",0,24.5,0,"1,094.63","2,366,940",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3168,2023-08-17,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,-4.35,"1,067.80",-0.41,"1,069.80",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,067,803,677,359",0,65.93,0.06,"1,067.80","570,699,942",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3169,2023-08-17,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,-2.49,"1,036.39",-0.17,"1,037.35",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,036,392,530,349",0,62.16,0.01,"1,036.39","91,980,880",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3170,2023-08-17,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,-3.12,"1,071.63",-2.23,"1,072.04",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,071,625,400,012",0,23.59,0.01,"1,071.63","117,457,988",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3171,2023-08-18,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,-2.56,"1,073.33",-7.55,"1,070.17",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,073,334,800,155",0,55.62,0,"1,073.33","8,750,083",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3172,2023-08-18,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,-3.5,"1,076.46",-8.17,"1,073.52",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,076,457,771,204",0,48.49,0,"1,076.46","5,034,856",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3173,2023-08-18,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,-4.32,"1,079.09",-8.67,"1,076.37",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,079,085,408,911",0,42.42,0,"1,079.09","9,728,556",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3174,2023-08-18,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,-5.08,"1,081.53",-9.1,"1,079.04",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,081,531,840,461",0,36.97,0,"1,081.53","6,209,782",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3175,2023-08-18,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,-5.81,"1,083.99",-9.48,"1,081.73",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,083,985,891,865",0,31.88,0,"1,083.99","4,412,999",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3176,2023-08-18,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,-6.42,"1,086.11",-9.79,"1,084.05",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,086,110,323,560",0,27.74,0,"1,086.11","10,726,724",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3177,2023-08-18,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,-6.87,"1,087.76",-10.02,"1,085.85",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,087,762,846,568",0,24.64,0,"1,087.76","2,366,940",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3178,2023-08-18,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,-1.19,"1,066.61",-6.55,"1,063.25",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,066,612,676,181",0,66.21,0.06,"1,066.61","570,699,942",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3179,2023-08-18,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,-1.11,"1,035.28",-4.37,"1,032.98",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,035,278,706,957",0,62.33,0.01,"1,035.28","91,980,880",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3180,2023-08-18,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,-6.35,"1,065.28",-7.59,"1,064.45",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,065,283,881,648",0,23.66,0.01,"1,065.28","117,457,988",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3181,2023-08-19,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,0,"1,073.33",0,"1,070.17",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,073,334,800,871",0,55.62,0,"1,073.33","8,750,083",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3182,2023-08-19,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,0,"1,076.46",0,"1,073.52",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,076,457,771,617",0,48.49,0,"1,076.46","5,034,856",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3183,2023-08-19,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,0,"1,079.09",0,"1,076.37",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,079,085,409,708",0,42.42,0,"1,079.09","9,728,556",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3184,2023-08-19,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,0,"1,081.53",0,"1,079.04",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,081,531,840,970",0,36.97,0,"1,081.53","6,209,782",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3185,2023-08-19,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,0,"1,083.99",0,"1,081.73",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,083,985,892,226",0,31.88,0,"1,083.99","4,412,999",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3186,2023-08-19,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,0,"1,086.11",0,"1,084.05",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,086,110,324,439",0,27.74,0,"1,086.11","10,726,724",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3187,2023-08-19,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,0,"1,087.76",0,"1,085.85",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,087,762,846,761",0,24.64,0,"1,087.76","2,366,940",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3188,2023-08-19,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,0,"1,066.61",0,"1,063.25",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,066,612,722,932",0,66.21,0.06,"1,066.61","570,699,942",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3189,2023-08-19,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,0,"1,035.28",0,"1,032.98",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,035,278,714,492",0,62.33,0.01,"1,035.28","91,980,880",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3190,2023-08-19,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,0,"1,065.28",0,"1,064.45",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,065,283,891,270",0,23.66,0.01,"1,065.28","117,457,988",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3191,2023-08-20,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,0,"1,073.33",0,"1,070.17",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,073,334,801,588",0,55.62,0,"1,073.33","8,750,083",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3192,2023-08-20,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,0,"1,076.46",0,"1,073.52",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,076,457,772,029",0,48.49,0,"1,076.46","5,034,856",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3193,2023-08-20,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,0,"1,079.09",0,"1,076.37",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,079,085,410,505",0,42.42,0,"1,079.09","9,728,556",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3194,2023-08-20,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,0,"1,081.53",0,"1,079.04",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,081,531,841,478",0,36.97,0,"1,081.53","6,209,782",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3195,2023-08-20,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,0,"1,083.99",0,"1,081.73",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,083,985,892,588",0,31.88,0,"1,083.99","4,412,999",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3196,2023-08-20,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,0,"1,086.11",0,"1,084.05",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,086,110,325,318",0,27.74,0,"1,086.11","10,726,724",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3197,2023-08-20,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,0,"1,087.76",0,"1,085.85",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,087,762,846,955",0,24.64,0,"1,087.76","2,366,940",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3198,2023-08-20,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,0,"1,066.61",0,"1,063.25",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,066,612,769,682",0,66.21,0.06,"1,066.61","570,699,942",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3199,2023-08-20,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,0,"1,035.28",0,"1,032.98",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,035,278,722,027",0,62.33,0.01,"1,035.28","91,980,880",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3200,2023-08-20,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,0,"1,065.28",0,"1,064.45",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,065,283,900,892",0,23.66,0.01,"1,065.28","117,457,988",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3201,2023-08-21,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,-0.36,"1,072.97",3.31,"1,073.48",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,072,974,217,390",0,55.45,0,"1,072.97","8,750,083",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3202,2023-08-21,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,-0.04,"1,076.42",3.33,"1,076.85",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,076,422,942,821",0,48.33,0,"1,076.42","5,034,856",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3203,2023-08-21,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,0.25,"1,079.34",3.33,"1,079.70",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,079,336,098,427",0,42.27,0,"1,079.34","9,728,556",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3204,2023-08-21,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,0.53,"1,082.06",3.33,"1,082.37",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,082,056,241,302",0,36.84,0,"1,082.06","6,209,782",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3205,2023-08-21,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,0.8,"1,084.79",3.32,"1,085.05",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,084,787,570,992",0,31.77,0,"1,084.79","4,412,999",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3206,2023-08-21,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,1.03,"1,087.14",3.32,"1,087.37",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,087,142,029,123",0,27.63,0,"1,087.14","10,726,724",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3207,2023-08-21,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,1.21,"1,088.97",3.31,"1,089.16",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,088,966,158,428",0,24.54,0,"1,088.97","2,366,940",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3208,2023-08-21,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,-0.81,"1,065.80",3.26,"1,066.51",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,065,801,090,546",0,66.02,0.06,"1,065.80","570,699,942",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3209,2023-08-21,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,0.51,"1,035.79",3.09,"1,036.07",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,035,792,789,898",0,62.21,0.01,"1,035.79","91,980,880",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3210,2023-08-21,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,2.3,"1,067.58",3.29,"1,067.74",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,067,583,145,905",0,23.61,0.01,"1,067.58","117,457,988",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3211,2023-08-22,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,0.59,"1,073.56",-0.36,"1,073.12",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,073,559,224,894",0,55.42,0,"1,073.56","8,750,083",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3212,2023-08-22,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,0.76,"1,077.18",-0.17,"1,076.68",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,077,182,628,471",0,48.31,0,"1,077.18","5,034,856",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3213,2023-08-22,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,0.9,"1,080.24",0.01,"1,079.71",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,080,244,945,567",0,42.25,0,"1,080.24","9,728,556",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3214,2023-08-22,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,1.04,"1,083.10",0.19,"1,082.56",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,083,100,289,228",0,36.82,0,"1,083.10","6,209,782",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3215,2023-08-22,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,1.17,"1,085.96",0.37,"1,085.42",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,085,959,639,234",0,31.75,0,"1,085.96","4,412,999",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3216,2023-08-22,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,1.28,"1,088.42",0.52,"1,087.89",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,088,418,843,081",0,27.62,0,"1,088.42","10,726,724",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3217,2023-08-22,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,1.35,"1,090.32",0.64,"1,089.80",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,090,321,672,287",0,24.52,0,"1,090.32","2,366,940",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3218,2023-08-22,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,0.33,"1,066.13",-0.62,"1,065.89",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,066,132,631,036",0,65.98,0.06,"1,066.13","570,699,942",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3219,2023-08-22,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,-2.01,"1,033.78",-2.6,"1,033.47",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,033,776,610,600",0,62.19,0.01,"1,033.78","91,980,880",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3220,2023-08-22,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,-1.3,"1,066.28",-1.53,"1,066.21",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,066,275,194,322",0,23.6,0.01,"1,066.28","117,457,988",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
3221,2023-08-23,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,2.39,"1,075.95",-0.34,"1,072.78",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,075,945,768,174",0,55.59,0,"1,075.95","8,750,083",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
